TERM,ACAD_CAREER,COURSE CODE,CLASS SECTION,CLASS NUMBER,F2F lecture in alternate weeks,START DATE,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE,OFFER DEPT,INSTRUCTOR
2021-22 Sem 2,UG,MKTG3523,2B,2362,,2022-03-17,2022-04-28,,,,THU,,,,MB122,12:30,13:20,Global marketing,Faculty of Business and Econom,"Jia,He Michael"
2021-22 Sem 2,UG,MKTG3523,2B,2362,,2022-04-25,2022-04-25,MON,,,,,,,MB122,12:30,14:20,Global marketing,Faculty of Business and Econom,"Jia,He Michael"
2021-22 Sem 2,UG,MKTG3527,2A,3394,,2022-01-20,2022-01-27,,,,THU,,,,LE6,13:30,16:20,Pricing Strategies,Faculty of Business and Econom,"Du,Jinzhao"
2021-22 Sem 2,UG,MKTG3527,2A,3394,,2022-02-10,2022-03-03,,,,THU,,,,LE6,13:30,16:20,Pricing Strategies,Faculty of Business and Econom,"Du,Jinzhao"
2021-22 Sem 2,UG,MKTG3527,2A,3394,,2022-03-17,2022-04-28,,,,THU,,,,LE6,13:30,16:20,Pricing Strategies,Faculty of Business and Econom,"Du,Jinzhao"
2021-22 Sem 2,UG,MKTG3528,2A,3606,,2022-01-21,2022-01-28,,,,,FRI,,,KK101,14:30,17:20,Marketing analytics,Business & Economics Faculty,"Zhuang,Mengzhou"
2021-22 Sem 2,UG,MKTG3528,2A,3606,,2022-02-11,2022-03-04,,,,,FRI,,,KK101,14:30,17:20,Marketing analytics,Business & Economics Faculty,"Zhuang,Mengzhou"
2021-22 Sem 2,UG,MKTG3528,2A,3606,,2022-03-18,2022-04-08,,,,,FRI,,,KK101,14:30,17:20,Marketing analytics,Business & Economics Faculty,"Zhuang,Mengzhou"
2021-22 Sem 2,UG,MKTG3528,2A,3606,,2022-04-22,2022-04-29,,,,,FRI,,,KK101,14:30,17:20,Marketing analytics,Business & Economics Faculty,"Zhuang,Mengzhou"
2021-22 Sem 2,UG,MKTG3529,2A,3725,,2022-01-18,2022-01-25,,TUE,,,,,,LE3,13:30,16:20,Social Media Marketing,Faculty of Business and Econom,"Dang,Chu Ivy"
2021-22 Sem 2,UG,MKTG3529,2A,3725,,2022-02-08,2022-03-01,,TUE,,,,,,LE3,13:30,16:20,Social Media Marketing,Faculty of Business and Econom,"Dang,Chu Ivy"
2021-22 Sem 2,UG,MKTG3529,2A,3725,,2022-03-15,2022-03-29,,TUE,,,,,,LE3,13:30,16:20,Social Media Marketing,Faculty of Business and Econom,"Dang,Chu Ivy"
2021-22 Sem 2,UG,MKTG3529,2A,3725,,2022-04-12,2022-04-26,,TUE,,,,,,LE3,13:30,16:20,Social Media Marketing,Faculty of Business and Econom,"Dang,Chu Ivy"
2021-22 Sem 2,UG,MKTG3530,2A,4165,,2022-01-17,2022-01-24,MON,,,,,,,KK102,17:30,18:20,Big Data Marketing,Faculty of Business and Econom,"Cao,Jingcun"
2021-22 Sem 2,UG,MKTG3530,2A,4165,,2022-01-20,2022-01-27,,,,THU,,,,KK102,16:30,18:20,Big Data Marketing,Faculty of Business and Econom,"Cao,Jingcun"
2021-22 Sem 2,UG,MKTG3530,2A,4165,,2022-02-10,2022-03-03,,,,THU,,,,KK102,16:30,18:20,Big Data Marketing,Faculty of Business and Econom,"Cao,Jingcun"
2021-22 Sem 2,UG,MKTG3530,2A,4165,,2022-02-14,2022-02-28,MON,,,,,,,KK102,17:30,18:20,Big Data Marketing,Faculty of Business and Econom,"Cao,Jingcun"
2021-22 Sem 2,UG,MKTG3530,2A,4165,,2022-03-14,2022-04-11,MON,,,,,,,KK102,17:30,18:20,Big Data Marketing,Faculty of Business and Econom,"Cao,Jingcun"
2021-22 Sem 2,UG,MKTG3530,2A,4165,,2022-03-17,2022-04-28,,,,THU,,,,KK102,16:30,18:20,Big Data Marketing,Faculty of Business and Econom,"Cao,Jingcun"
2021-22 Sem 2,UG,MKTG3530,2A,4165,,2022-04-25,2022-04-25,MON,,,,,,,KK102,17:30,18:20,Big Data Marketing,Faculty of Business and Econom,"Cao,Jingcun"
2021-22 Sem 2,UG,MUSI1004,2A,1110,,2022-01-18,2022-01-25,,TUE,,,,,,LG122,13:30,15:20,Introduction to musics of the world,School of Humanities,"Chow,Man Ying"
2021-22 Sem 2,UG,MUSI1004,2A,1110,,2022-02-08,2022-03-01,,TUE,,,,,,LG122,13:30,15:20,Introduction to musics of the world,School of Humanities,"Chow,Man Ying"
2021-22 Sem 2,UG,MUSI1004,2A,1110,,2022-03-15,2022-03-29,,TUE,,,,,,LG122,13:30,15:20,Introduction to musics of the world,School of Humanities,"Chow,Man Ying"
2021-22 Sem 2,UG,MUSI1004,2A,1110,,2022-04-12,2022-04-26,,TUE,,,,,,LG122,13:30,15:20,Introduction to musics of the world,School of Humanities,"Chow,Man Ying"
2021-22 Sem 2,UG,MUSI1018,FA,1545,,2022-01-18,2022-01-25,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 1,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI1018,FA,1545,,2022-02-08,2022-03-01,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 1,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI1018,FA,1545,,2022-03-15,2022-03-29,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 1,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI1018,FA,1545,,2022-04-12,2022-04-26,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 1,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI1022,FA,1752,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Performance study 1,School of Humanities,"Tsang,Lai Ting; Waugh,Deborah Jane; Woo,Wing Ching Caleb"
2021-22 Sem 2,UG,MUSI1025,2A,3328,,2022-01-20,2022-01-27,,,,THU,,,,CPD-1.24,13:30,15:20,The art of listening,School of Humanities,"Neglia,Jose Vicente"
2021-22 Sem 2,UG,MUSI1025,2A,3328,,2022-02-10,2022-03-03,,,,THU,,,,CPD-1.24,13:30,15:20,The art of listening,School of Humanities,"Neglia,Jose Vicente"
2021-22 Sem 2,UG,MUSI1025,2A,3328,,2022-03-17,2022-04-28,,,,THU,,,,CPD-1.24,13:30,15:20,The art of listening,School of Humanities,"Neglia,Jose Vicente"
2021-22 Sem 2,UG,MUSI2047,FA,1546,,2022-01-18,2022-01-25,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 2,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI2047,FA,1546,,2022-02-08,2022-03-01,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 2,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI2047,FA,1546,,2022-03-15,2022-03-29,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 2,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI2047,FA,1546,,2022-04-12,2022-04-26,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 2,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI2059,2A,1618,,2022-01-20,2022-01-27,,,,THU,,,,LG122,10:30,12:20,Music and the mind,School of Humanities,"Kim,Youn"
2021-22 Sem 2,UG,MUSI2059,2A,1618,,2022-02-10,2022-03-03,,,,THU,,,,LG122,10:30,12:20,Music and the mind,School of Humanities,"Kim,Youn"
2021-22 Sem 2,UG,MUSI2059,2A,1618,,2022-03-17,2022-04-28,,,,THU,,,,LG122,10:30,12:20,Music and the mind,School of Humanities,"Kim,Youn"
2021-22 Sem 2,UG,MUSI2066,FA,1753,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Performance study 2,School of Humanities,"Waugh,Deborah Jane"
2021-22 Sem 2,UG,MUSI2068,FA,1762,,2022-01-20,2022-01-27,,,,THU,,,,LG122,15:30,16:20,University gamelan,School of Humanities,"Waugh,Deborah Jane"
2021-22 Sem 2,UG,MUSI2068,FA,1762,,2022-02-10,2022-03-03,,,,THU,,,,LG122,15:30,16:20,University gamelan,School of Humanities,"Waugh,Deborah Jane"
2021-22 Sem 2,UG,MUSI2068,FA,1762,,2022-03-17,2022-04-28,,,,THU,,,,LG122,15:30,16:20,University gamelan,School of Humanities,"Waugh,Deborah Jane"
2021-22 Sem 2,UG,MUSI2074,2A,1806,,2022-01-19,2022-01-26,,,WED,,,,,CRT-11.01,10:30,12:20,Introduction to contrapuntal styles and techniques,School of Humanities,"Chua,Daniel Kwan Liang"
2021-22 Sem 2,UG,MUSI2074,2A,1806,,2022-02-09,2022-03-02,,,WED,,,,,CRT-11.01,10:30,12:20,Introduction to contrapuntal styles and techniques,School of Humanities,"Chua,Daniel Kwan Liang"
2021-22 Sem 2,UG,MUSI2074,2A,1806,,2022-03-23,2022-04-27,,,WED,,,,,CRT-11.01,10:30,12:20,Introduction to contrapuntal styles and techniques,School of Humanities,"Chua,Daniel Kwan Liang"
2021-22 Sem 2,UG,MUSI2077,2A,1884,,2022-01-18,2022-01-25,,TUE,,,,,,CRT-11.01,13:30,15:20,Music and culture: an overseas field trip,School of Humanities,"Neglia,Jose Vicente"
2021-22 Sem 2,UG,MUSI2077,2A,1884,,2022-02-08,2022-03-01,,TUE,,,,,,CRT-11.01,13:30,15:20,Music and culture: an overseas field trip,School of Humanities,"Neglia,Jose Vicente"
2021-22 Sem 2,UG,MUSI2077,2A,1884,,2022-03-15,2022-03-29,,TUE,,,,,,CRT-11.01,13:30,15:20,Music and culture: an overseas field trip,School of Humanities,"Neglia,Jose Vicente"
2021-22 Sem 2,UG,MUSI2077,2A,1884,,2022-04-12,2022-04-26,,TUE,,,,,,CRT-11.01,13:30,15:20,Music and culture: an overseas field trip,School of Humanities,"Neglia,Jose Vicente"
2021-22 Sem 2,UG,MUSI2079,FA,2702,,2022-01-21,2022-01-28,,,,,FRI,,,CRT-11.01,12:30,14:20,Introduction to Arts administration,School of Humanities,"Lu,Shiao Lan Sharon"
2021-22 Sem 2,UG,MUSI2079,FA,2702,,2022-02-11,2022-03-04,,,,,FRI,,,CRT-11.01,12:30,14:20,Introduction to Arts administration,School of Humanities,"Lu,Shiao Lan Sharon"
2021-22 Sem 2,UG,MUSI2079,FA,2702,,2022-03-18,2022-04-08,,,,,FRI,,,CRT-11.01,12:30,14:20,Introduction to Arts administration,School of Humanities,"Lu,Shiao Lan Sharon"
2021-22 Sem 2,UG,MUSI2079,FA,2702,,2022-04-22,2022-04-29,,,,,FRI,,,CRT-11.01,12:30,14:20,Introduction to Arts administration,School of Humanities,"Lu,Shiao Lan Sharon"
2021-22 Sem 2,UG,MUSI2082,2A,3329,,2022-01-18,2022-01-25,,TUE,,,,,,LG122,10:30,12:20,Music in Western culture II,School of Humanities,"Kim,Youn"
2021-22 Sem 2,UG,MUSI2082,2A,3329,,2022-02-08,2022-03-01,,TUE,,,,,,LG122,10:30,12:20,Music in Western culture II,School of Humanities,"Kim,Youn"
2021-22 Sem 2,UG,MUSI2082,2A,3329,,2022-03-15,2022-03-29,,TUE,,,,,,LG122,10:30,12:20,Music in Western culture II,School of Humanities,"Kim,Youn"
2021-22 Sem 2,UG,MUSI2082,2A,3329,,2022-04-12,2022-04-26,,TUE,,,,,,LG122,10:30,12:20,Music in Western culture II,School of Humanities,"Kim,Youn"
2021-22 Sem 2,UG,MUSI2084,2A,3480,,2022-01-17,2022-01-31,MON,,,,,,,CRT-11.01,12:30,14:20,"Books, images and artifacts: historical sources for Asian music",School of Humanities,"Yang,Yuanzheng"
2021-22 Sem 2,UG,MUSI2084,2A,3480,,2022-02-14,2022-02-28,MON,,,,,,,CRT-11.01,12:30,14:20,"Books, images and artifacts: historical sources for Asian music",School of Humanities,"Yang,Yuanzheng"
2021-22 Sem 2,UG,MUSI2084,2A,3480,,2022-03-14,2022-04-11,MON,,,,,,,CRT-11.01,12:30,14:20,"Books, images and artifacts: historical sources for Asian music",School of Humanities,"Yang,Yuanzheng"
2021-22 Sem 2,UG,MUSI2084,2A,3480,,2022-04-25,2022-04-25,MON,,,,,,,CRT-11.01,12:30,14:20,"Books, images and artifacts: historical sources for Asian music",School of Humanities,"Yang,Yuanzheng"
2021-22 Sem 2,UG,MUSI2085,2A,3539,,2022-01-17,2022-01-24,MON,,,,,,,LG122,15:30,17:20,Recording techniques and sound design,School of Humanities,
2021-22 Sem 2,UG,MUSI2085,2A,3539,,2022-02-14,2022-02-28,MON,,,,,,,LG122,15:30,17:20,Recording techniques and sound design,School of Humanities,
2021-22 Sem 2,UG,MUSI2085,2A,3539,,2022-03-14,2022-04-11,MON,,,,,,,LG122,15:30,17:20,Recording techniques and sound design,School of Humanities,
2021-22 Sem 2,UG,MUSI2085,2A,3539,,2022-04-25,2022-04-25,MON,,,,,,,LG122,15:30,17:20,Recording techniques and sound design,School of Humanities,
2021-22 Sem 2,UG,MUSI3019,FA,1547,,2022-01-18,2022-01-25,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 3,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI3019,FA,1547,,2022-02-08,2022-03-01,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 3,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI3019,FA,1547,,2022-03-15,2022-03-29,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 3,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI3019,FA,1547,,2022-04-12,2022-04-26,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 3,School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI3021,FA,1754,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Performance study 3,School of Humanities,"Waugh,Deborah Jane"
2021-22 Sem 2,UG,MUSI3024,2A,1885,,2022-01-17,2022-01-31,MON,,,,,,,CRT-11.01,09:30,11:20,Composing for the commercial world,School of Humanities,"Chan,Kam Biu Joshua"
2021-22 Sem 2,UG,MUSI3024,2A,1885,,2022-02-14,2022-02-28,MON,,,,,,,CRT-11.01,09:30,11:20,Composing for the commercial world,School of Humanities,"Chan,Kam Biu Joshua"
2021-22 Sem 2,UG,MUSI3024,2A,1885,,2022-03-14,2022-04-11,MON,,,,,,,CRT-11.01,09:30,11:20,Composing for the commercial world,School of Humanities,"Chan,Kam Biu Joshua"
2021-22 Sem 2,UG,MUSI3024,2A,1885,,2022-04-25,2022-04-25,MON,,,,,,,CRT-11.01,09:30,11:20,Composing for the commercial world,School of Humanities,"Chan,Kam Biu Joshua"
2021-22 Sem 2,UG,MUSI3031,FA,1886,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Special study (capstone experience),School of Humanities,
2021-22 Sem 2,UG,MUSI3032,FA,1887,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Special performance study (capstone experience),School of Humanities,"Waugh,Deborah Jane"
2021-22 Sem 2,UG,MUSI3034,2A,2909,,2022-01-19,2022-01-26,,,WED,,,,,CRT-11.01,12:30,14:20,The qin (capstone experience),School of Humanities,"Yang,Yuanzheng"
2021-22 Sem 2,UG,MUSI3034,2A,2909,,2022-02-09,2022-03-02,,,WED,,,,,CRT-11.01,12:30,14:20,The qin (capstone experience),School of Humanities,"Yang,Yuanzheng"
2021-22 Sem 2,UG,MUSI3034,2A,2909,,2022-03-23,2022-04-27,,,WED,,,,,CRT-11.01,12:30,14:20,The qin (capstone experience),School of Humanities,"Yang,Yuanzheng"
2021-22 Sem 2,UG,MUSI4001,FA,1888,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Performance study 4,School of Humanities,"Tsang,Lai Ting; Waugh,Deborah Jane; Woo,Wing Ching Caleb"
2021-22 Sem 2,UG,MUSI4002,FA,1889,,2022-01-18,2022-01-25,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 4 (capstone experience),School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI4002,FA,1889,,2022-02-08,2022-03-01,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 4 (capstone experience),School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI4002,FA,1889,,2022-03-15,2022-03-29,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 4 (capstone experience),School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI4002,FA,1889,,2022-04-12,2022-04-26,,TUE,,,,,,LG122,16:30,18:20,Advanced music performance 4 (capstone experience),School of Humanities,"Biancorosso,Giorgio"
2021-22 Sem 2,UG,MUSI4003,FA,1890,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Dissertation (capstone experience),School of Humanities,
2021-22 Sem 2,UG,NURS1513,2A,1548,,2022-01-05,2022-01-12,,,WED,,,,,,17:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2A,1548,,2022-01-19,2022-01-26,,,WED,,,,,,17:30,19:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2A,1548,,2022-01-19,2022-01-26,,,WED,,,,,,19:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2A,1548,,2022-02-09,2022-02-16,,,WED,,,,,,17:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2A,1548,,2022-02-23,2022-03-02,,,WED,,,,,,17:30,19:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2A,1548,,2022-02-23,2022-03-02,,,WED,,,,,,19:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2A,1548,,2022-03-23,2022-03-23,,,WED,,,,,,17:30,19:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2A,1548,,2022-03-23,2022-03-23,,,WED,,,,,,19:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2A,1548,,2022-03-30,2022-03-30,,,WED,,,,,,17:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2B,1549,,2022-01-05,2022-01-12,,,WED,,,,,,17:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2B,1549,,2022-01-13,2022-01-27,,,,THU,,,,,10:30,12:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2B,1549,,2022-01-19,2022-01-26,,,WED,,,,,,17:30,19:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2B,1549,,2022-01-19,2022-01-26,,,WED,,,,,,19:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2B,1549,,2022-02-09,2022-02-16,,,WED,,,,,,17:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2B,1549,,2022-02-10,2022-02-24,,,,THU,,,,,10:30,12:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2B,1549,,2022-02-23,2022-03-02,,,WED,,,,,,17:30,19:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2B,1549,,2022-02-23,2022-03-02,,,WED,,,,,,19:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2B,1549,,2022-03-23,2022-03-23,,,WED,,,,,,17:30,19:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2B,1549,,2022-03-23,2022-03-23,,,WED,,,,,,19:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1513,2B,1549,,2022-03-30,2022-03-30,,,WED,,,,,,17:30,21:20,Promoting the Health of Individuals and Populations,School of Nursing,"Lo,Wing Sze Esther; Poon,Po Wah Rebecca"
2021-22 Sem 2,UG,NURS1515,2A,1550,,2022-01-06,2022-01-27,,,,THU,,,,,17:30,21:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2A,1550,,2022-01-06,2022-01-27,,,,THU,,,,,19:30,21:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2A,1550,,2022-02-10,2022-03-03,,,,THU,,,,,17:30,21:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2A,1550,,2022-02-10,2022-03-24,,,,THU,,,,,19:30,21:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2A,1550,,2022-03-17,2022-03-24,,,,THU,,,,,17:30,21:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2B,1551,,2022-01-06,2022-01-27,,,,THU,,,,,17:30,21:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2B,1551,,2022-01-06,2022-01-27,,,,THU,,,,,19:30,21:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2B,1551,,2022-01-11,2022-01-18,,TUE,,,,,,,08:30,10:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2B,1551,,2022-02-08,2022-02-22,,TUE,,,,,,,08:30,10:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2B,1551,,2022-02-10,2022-03-03,,,,THU,,,,,17:30,21:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2B,1551,,2022-02-10,2022-03-24,,,,THU,,,,,17:30,21:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2B,1551,,2022-02-10,2022-03-24,,,,THU,,,,,19:30,21:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1515,2B,1551,,2022-03-17,2022-03-24,,,,THU,,,,,17:30,21:20,Health Assessment,School of Nursing,"Chan,Siu Ling; Fung,Tai Chun John"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-01-03,2022-01-03,MON,,,,,,,CYPP4,17:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-01-17,2022-01-24,MON,,,,,,,CPD-3.16,19:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-01-17,2022-01-24,MON,,,,,,,CPD-LG.63,19:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-01-17,2022-01-24,MON,,,,,,,CYPP4,17:30,19:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-01-17,2022-01-24,MON,,,,,,,MB100,19:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-01-17,2022-01-24,MON,,,,,,,MB113G,19:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-01-17,2022-01-24,MON,,,,,,,MB249,19:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-02-07,2022-02-07,MON,,,,,,,CYPP4,17:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-02-14,2022-02-21,MON,,,,,,,CPD-3.16,19:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-02-14,2022-02-21,MON,,,,,,,CPD-LG.63,19:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-02-14,2022-02-21,MON,,,,,,,MB100,19:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-02-14,2022-02-21,MON,,,,,,,MB113G,19:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-02-14,2022-02-21,MON,,,,,,,MB249,19:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-02-14,2022-02-28,MON,,,,,,,CYPP4,17:30,19:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
2021-22 Sem 2,UG,NURS1517,2A,1619,,2022-02-28,2022-02-28,MON,,,,,,,CYPP4,19:30,21:20,Introduction to Nursing Research,School of Nursing,"Chau,Pui Hing; Lai,Yuen Kwan Agnes; Lok,Yuet Wan Kris"
